Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Library Name,BioSampleModel,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Collection_Date,tissue,isolate,HOST,isolation_source,BREED,dev_stage,sex,lat_lon,AGE,collected_by,BIOMATERIAL_PROVIDER,aliquot,identified_by,replicate,strain,Other,Cultivar,env_broad_scale,env_local_scale,env_medium,ecotype,treatment,ExtendedName,isol_growth_condt,lab_identifier,altitude,Diet,fragment_length (exp),unique,source_name,tmp,Sample_name,sample_type,Developmental_Stage,GEO_Accession (exp),replicate_num,env_biome,specimen_voucher,temp,host_tissue_sampled,PHENOTYPE,common_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Broker_name,ena_first_public,ena_last_update,Scientific_Name,Development_stage,Organism_part,SampleIdentifier,project_name,specimen_with_known_storage_state,mean_tethered_flight_distance,time_course_exposure,sampleID,cell_type,host_life_stage,Depth,genotype,store_cond,Birth_date,birth_location,breeding_history,breeding_method,cell_line,cell_subtype,culture_collection,death_date,disease,disease_stage,growth_protocol,health_state,stud_book_number,body_site,label,samp_mat_process,tissue_type,Authors,gender,barcoding_center,collecting_institution,elevation,GAL,GAL_sample_id,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),geographical_location,habitat,identifier_affiliation,lifestage,notes,Original_Collector,sample_collection_device_or_method,sample_derived_from,Sample_ID/FastQ_file_ID,specimen_id,tolid,biological_replicates,Control,agrochem_addition,ArrayExpress-SPECIES,ArrayExpress-STRAIN_OR_LINE,AssemblyName,biosample_accession,chem_administration,collection_method,cur_vegetation,ENA_first_public
SRR28592624,Targeted-Capture,152,167753888,PRJNA1097763,SAMN40887564,92322836,UNIVERSITY OF WAIKATO,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24192009,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM034,SRP500412,2024-04-09T00:56:00Z,1,AM034_R1,Invertebrate,Australia,Oceania,Australia,1956,Exoskeleton tissue soak,AM034_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592625,Targeted-Capture,152,263956360,PRJNA1097763,SAMN40887563,145439212,UNIVERSITY OF WAIKATO,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24192008,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM033,SRP500412,2024-04-09T00:56:00Z,1,AM033_R1,Invertebrate,Australia,Oceania,Australia,1956,Exoskeleton tissue soak,AM033_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592626,Targeted-Capture,152,363070544,PRJNA1097763,SAMN40887562,162239997,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24192007,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM032,SRP500412,2024-04-09T00:56:00Z,1,AM032_R1,Invertebrate,Australia,Oceania,Australia,1959,Exoskeleton tissue soak,AM032_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592627,Targeted-Capture,152,297304096,PRJNA1097763,SAMN40887535,164015187,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24192006,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM004,SRP500412,2024-04-09T00:56:00Z,1,AM004_R1,Invertebrate,Australia,Oceania,Australia,1960,Exoskeleton tissue soak,AM004_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592628,Targeted-Capture,152,593541304,PRJNA1097763,SAMN40887561,327711448,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24192005,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM031,SRP500412,2024-04-09T00:56:00Z,1,AM031_R1,Invertebrate,Australia,Oceania,Australia,1956,Exoskeleton tissue soak,AM031_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592629,Targeted-Capture,152,296687432,PRJNA1097763,SAMN40887560,163703863,UNIVERSITY OF WAIKATO,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24192004,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM030,SRP500412,2024-04-09T00:56:00Z,1,AM030_R1,Invertebrate,Australia,Oceania,Australia,1956,Exoskeleton tissue soak,AM030_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592630,Targeted-Capture,152,143729376,PRJNA1097763,SAMN40887716,58524793,UNIVERSITY OF WAIKATO,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24192003,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM189,SRP500412,2024-04-09T00:56:00Z,1,AM189_R1,Invertebrate,Australia,Oceania,Australia,1979,Exoskeleton tissue soak,AM189_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592631,Targeted-Capture,152,1151690320,PRJNA1097763,SAMN40887715,494359155,UNIVERSITY OF WAIKATO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24192002,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM188,SRP500412,2024-04-09T00:57:00Z,1,AM188_R1,Invertebrate,Australia,Oceania,Australia,1979,Exoskeleton tissue soak,AM188_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592632,Targeted-Capture,152,947584720,PRJNA1097763,SAMN40887714,387064301,UNIVERSITY OF WAIKATO,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24192001,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM187,SRP500412,2024-04-09T00:57:00Z,1,AM187_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM187_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592633,Targeted-Capture,152,789669032,PRJNA1097763,SAMN40887713,319350349,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24192000,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM186,SRP500412,2024-04-09T00:57:00Z,1,AM186_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM186_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592634,Targeted-Capture,152,1276678552,PRJNA1097763,SAMN40887712,517202670,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24191999,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM185,SRP500412,2024-04-09T00:57:00Z,1,AM185_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM185_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592635,Targeted-Capture,152,248994848,PRJNA1097763,SAMN40887550,136984302,UNIVERSITY OF WAIKATO,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24191998,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM020,SRP500412,2024-04-09T00:56:00Z,1,AM020_R1,Invertebrate,Australia,Oceania,Australia,1961,Exoskeleton tissue soak,AM020_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592636,Targeted-Capture,152,846000384,PRJNA1097763,SAMN40887711,341659912,UNIVERSITY OF WAIKATO,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24191997,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM184,SRP500412,2024-04-09T00:56:00Z,1,AM184_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM184_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592637,Targeted-Capture,152,1179068256,PRJNA1097763,SAMN40887710,478015773,UNIVERSITY OF WAIKATO,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24191996,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM183,SRP500412,2024-04-09T00:57:00Z,1,AM183_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM183_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592638,Targeted-Capture,152,370550312,PRJNA1097763,SAMN40887709,150593367,UNIVERSITY OF WAIKATO,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24191995,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM182,SRP500412,2024-04-09T00:56:00Z,1,AM182_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM182_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592639,Targeted-Capture,152,1213556904,PRJNA1097763,SAMN40887708,491751937,UNIVERSITY OF WAIKATO,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24191994,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM181,SRP500412,2024-04-09T00:56:00Z,1,AM181_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM181_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592640,Targeted-Capture,152,1640164208,PRJNA1097763,SAMN40887707,658332696,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24191993,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM180,SRP500412,2024-04-09T00:57:00Z,1,AM180_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM180_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592641,Targeted-Capture,152,2584604504,PRJNA1097763,SAMN40887706,1038092930,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24191992,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM179,SRP500412,2024-04-09T00:57:00Z,1,AM179_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM179_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592642,Targeted-Capture,152,905982776,PRJNA1097763,SAMN40887705,371147382,UNIVERSITY OF WAIKATO,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24191991,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM178,SRP500412,2024-04-09T00:57:00Z,1,AM178_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM178_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592643,Targeted-Capture,152,1212454144,PRJNA1097763,SAMN40887704,491930847,UNIVERSITY OF WAIKATO,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24191990,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM177,SRP500412,2024-04-09T00:56:00Z,1,AM177_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM177_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592644,Targeted-Capture,152,247298528,PRJNA1097763,SAMN40887703,100533770,UNIVERSITY OF WAIKATO,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24191989,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM176,SRP500412,2024-04-09T00:56:00Z,1,AM176_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM176_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592645,Targeted-Capture,152,271339608,PRJNA1097763,SAMN40887702,109747339,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24191988,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM175,SRP500412,2024-04-09T00:56:00Z,1,AM175_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM175_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592646,Targeted-Capture,152,533254000,PRJNA1097763,SAMN40887549,242739079,UNIVERSITY OF WAIKATO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24191987,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM019,SRP500412,2024-04-09T00:56:00Z,1,AM019_R1,Invertebrate,Australia,Oceania,Australia,1961,Exoskeleton tissue soak,AM019_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592647,Targeted-Capture,152,1157169160,PRJNA1097763,SAMN40887701,465710115,UNIVERSITY OF WAIKATO,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24191986,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM174,SRP500412,2024-04-09T00:57:00Z,1,AM174_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM174_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592648,Targeted-Capture,152,285801496,PRJNA1097763,SAMN40887700,116010716,UNIVERSITY OF WAIKATO,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24191985,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM173,SRP500412,2024-04-09T00:56:00Z,1,AM173_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM173_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592649,Targeted-Capture,152,286726264,PRJNA1097763,SAMN40887699,115511335,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24191984,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM172,SRP500412,2024-04-09T00:56:00Z,1,AM172_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM172_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592650,Targeted-Capture,152,307326672,PRJNA1097763,SAMN40887698,124274920,UNIVERSITY OF WAIKATO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24191983,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM171,SRP500412,2024-04-09T00:56:00Z,1,AM171_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM171_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592651,Targeted-Capture,152,193402064,PRJNA1097763,SAMN40887697,78110437,UNIVERSITY OF WAIKATO,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24191982,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM170,SRP500412,2024-04-09T00:56:00Z,1,AM170_R1,Invertebrate,Australia,Oceania,Australia,1978,Exoskeleton tissue soak,AM170_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592652,Targeted-Capture,152,316547752,PRJNA1097763,SAMN40887696,128882907,UNIVERSITY OF WAIKATO,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24191981,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM169,SRP500412,2024-04-09T00:56:00Z,1,AM169_R1,Invertebrate,Australia,Oceania,Australia,1977,Exoskeleton tissue soak,AM169_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592653,Targeted-Capture,152,267770952,PRJNA1097763,SAMN40887695,107934725,UNIVERSITY OF WAIKATO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24191980,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM168,SRP500412,2024-04-09T00:56:00Z,1,AM168_R1,Invertebrate,Australia,Oceania,Australia,1977,Exoskeleton tissue soak,AM168_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592654,Targeted-Capture,152,292220456,PRJNA1097763,SAMN40887694,117806150,UNIVERSITY OF WAIKATO,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24191979,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM167,SRP500412,2024-04-09T00:56:00Z,1,AM167_R1,Invertebrate,Australia,Oceania,Australia,1977,Exoskeleton tissue soak,AM167_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592655,Targeted-Capture,152,171098648,PRJNA1097763,SAMN40887693,69971135,UNIVERSITY OF WAIKATO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24191978,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM166,SRP500412,2024-04-09T00:56:00Z,1,AM166_R1,Invertebrate,Australia,Oceania,Australia,1977,Exoskeleton tissue soak,AM166_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592656,Targeted-Capture,152,352076232,PRJNA1097763,SAMN40887692,142757462,UNIVERSITY OF WAIKATO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24191977,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM165,SRP500412,2024-04-09T00:56:00Z,1,AM165_R1,Invertebrate,Australia,Oceania,Australia,1977,Exoskeleton tissue soak,AM165_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28592657,Targeted-Capture,152,194316648,PRJNA1097763,SAMN40887548,106994014,UNIVERSITY OF WAIKATO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24191976,NextSeq 500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2024-04-09T00:00:00Z,AM018,SRP500412,2024-04-09T00:56:00Z,1,AM018_R1,Invertebrate,Australia,Oceania,Australia,1961,Exoskeleton tissue soak,AM018_1,moth,Wild-caught,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
